epoch,train_loss,test_loss,vae_efficiency,n0_fr1,zero_pixels
5262,216.43627480656758,246.74086266297562,0.505,41,9575.205
5263,216.439802606737,246.61194994587166,0.465,30,9529.59
5264,216.4506244726287,246.39144443548642,0.47,32,9531.49
5265,216.45025508335826,247.2265658928798,0.53,45,9546.96
5266,216.42970727060901,246.58978319626587,0.525,40,9546.49
5267,216.43368881916314,247.02286997208228,0.51,40,9565.775
5268,216.42646909439605,247.00845996233133,0.515,37,9542.055
5269,216.4120339290559,247.06579939218668,0.505,33,9525.785
5270,216.43358492549646,246.23043288634375,0.495,35,9553.525
5271,216.4224675170824,247.71596770103162,0.52,35,9541.915
5272,216.40442075818038,246.5810053898738,0.52,36,9534.2
5273,216.4302906361391,247.13484344115625,0.53,42,9522.175
5274,216.42521811352873,247.89546968386725,0.485,36,9531.495
5275,216.4096382128322,246.8513189462515,0.515,40,9537.09
5276,216.42320701135148,247.2388989191789,0.54,35,9537.73
5277,216.43789224867376,246.8880874996002,0.415,25,9548.28
5278,216.429269309815,247.13805980865772,0.545,40,9541.85
5279,216.41162837894385,246.41157792164728,0.54,38,9547.83
5280,216.40158111811812,246.59241165564612,0.455,30,9550.75
5281,216.40135939007507,247.08294374667682,0.415,29,9557.585
5282,216.4123544043256,246.8167033653993,0.51,41,9538.055
5283,216.4081246588692,246.97021223031558,0.475,35,9533.21
5284,216.39704882460856,247.52703297138214,0.455,32,9530.185
5285,216.3929780263251,246.8791277041802,0.48,35,9559.935
5286,216.40624448348612,246.12647834190955,0.505,37,9543.04
5287,216.42228545119278,247.45312101107376,0.475,38,9555.97
5288,216.42789324280912,247.34937345981598,0.485,32,9545.7
5289,216.4168522798003,247.07574254732864,0.505,38,9521.63
5290,216.41192922372676,246.08460424496576,0.485,31,9575.46
5291,216.411946344223,246.49693965911865,0.505,36,9555.265
5292,216.3990660302433,246.8017302751541,0.505,35,9565.28
5293,216.41543912836698,246.28719297739175,0.475,39,9546.005
5294,216.39968640810469,246.48698644454663,0.435,32,9551.165
5295,216.40523401518234,246.5499962384884,0.505,35,9511.865
5296,216.408617042038,246.18866210717422,0.435,26,9552.36
5297,216.4085035348807,246.97209415068994,0.555,39,9538.155
5298,216.3834182493317,246.7406632900238,0.51,42,9543.37
5299,216.3917532387239,246.48097091454727,0.47,39,9559.315
5300,216.39539373380674,246.17801890006433,0.52,43,9507.325
5301,216.41841683302724,247.02890608860895,0.5,34,9536.055
5302,216.4119197122754,246.71245241623657,0.475,35,9520.83
5303,216.40660552937817,246.69976612237784,0.51,41,9536.435
5304,216.3889725284957,247.05316560085004,0.535,35,9567.31
5305,216.41167964333533,246.49094611406326,0.545,42,9536.545
5306,216.39177547629842,246.52304686949805,0.505,37,9534.14
5307,216.3934001096991,246.60953496052667,0.525,36,9523.865
5308,216.39795811331467,246.79988206349887,0.46,38,9534.895
5309,216.36932562647968,247.061760865725,0.45,33,9533.545
5310,216.3976035764206,245.95546394128067,0.46,33,9561.805
5311,216.39963882264885,246.9125225727375,0.485,33,9575.715
5312,216.39168409450156,247.62616077753214,0.475,30,9558.91
5313,216.39811239895198,246.44494290535266,0.49,38,9539.475
5314,216.38282415398444,247.43299780900662,0.505,36,9536.985
5315,216.3916576175024,246.92557559105066,0.475,34,9509.31
5316,216.3982578179328,247.4530925154686,0.515,37,9530.07
5317,216.38627219145627,246.86287282980405,0.565,40,9521.535
5318,216.3824117881753,246.69174021023971,0.53,39,9518.43
5319,216.38681508433325,246.62581636355475,0.49,33,9552.625
5320,216.36055448480067,246.28059389958014,0.525,39,9516.155
5321,216.3931145527762,247.0147855923726,0.455,35,9532.16
5322,216.39487259243705,246.63888934942392,0.44,25,9552.475
5323,216.39918565742855,246.14900038792535,0.52,39,9532.085
5324,216.4159027888015,246.92192861667047,0.55,42,9548.475
5325,216.4093131472508,246.392137665015,0.455,38,9542.98
5326,216.3856114072237,247.21455231079688,0.475,29,9525.98
5327,216.3939659834962,247.06207983310406,0.525,39,9546.53
5328,216.3683476406633,246.59725974958675,0.555,44,9537.25
5329,216.3738228051224,246.0891704421777,0.46,37,9554.83
5330,216.37369142394843,246.89338245758643,0.525,38,9527.14
5331,216.38977843344057,246.87330024975998,0.49,37,9536.675
5332,216.36823720776476,246.99079652932974,0.53,43,9545.075
5333,216.38245263991425,247.1405556339484,0.455,35,9525.73
5334,216.38777060087926,246.66966718893784,0.51,41,9535.08
5335,216.36853594024848,246.56524200622852,0.485,32,9551.845
5336,216.38419445330297,246.206563271009,0.545,42,9515.665
5337,216.39342511105403,246.61287218790787,0.52,42,9545.6
5338,216.3632761439687,246.37841435579153,0.49,32,9548.355
5339,216.37428001935226,246.39673497126654,0.515,37,9514.085
5340,216.38422999696712,246.23883458742728,0.485,31,9546.675
5341,216.36869541418804,245.96288967132568,0.52,35,9549.345
5342,216.3785200579794,246.81565517645615,0.53,33,9529.425
5343,216.38200854688242,246.8741712111693,0.455,32,9540.525
5344,216.3860181870393,247.4156681390909,0.475,40,9548.16
5345,216.36361100822302,246.71091252106888,0.515,38,9566.6
5346,216.3526075482641,247.31949257850647,0.46,31,9540.07
5347,216.376017693902,247.3673329261633,0.5,42,9563.045
5348,216.37070515206304,246.47809492624722,0.495,34,9547.365
5349,216.37315486651553,247.02723284868094,0.535,45,9580.89
5350,216.36357989120077,247.27269255197965,0.47,31,9538.01
5351,216.37322483751726,246.43863131449774,0.495,36,9565.47
5352,216.35964360038713,247.78884660280667,0.555,39,9522.955
5353,216.3578697312734,246.3343577843446,0.45,32,9554.045
5354,216.39058872752574,246.9876351723304,0.47,35,9545.955
5355,216.373063098365,246.24746257525223,0.53,41,9535.39
5356,216.37133825430328,247.32167247625497,0.56,44,9545.885
5357,216.35809082208002,245.84136939048767,0.53,38,9583.98
5358,216.36114444101824,246.69195059629587,0.51,41,9565.33
5359,216.3512747874621,246.9127266590412,0.59,50,9546.05
5360,216.35891875674167,246.57071023720962,0.515,35,9519.635
5361,216.36912017994365,246.489705489232,0.45,33,9549.735
5362,216.36095083393968,246.94374365989978,0.495,34,9569.265
5363,216.3591554924003,246.02495537354395,0.47,42,9531.555
5364,216.34880777488956,247.03858468165765,0.53,41,9528.84
5365,216.36731313267344,246.78363301203802,0.525,39,9562.85
5366,216.35811783020642,247.21571616943066,0.5,34,9545.525
5367,216.35695744621881,246.35649047448084,0.525,41,9546.065
5368,216.34880389768963,246.5372164616218,0.495,35,9562.87
5369,216.34313083527164,247.1378137102494,0.46,37,9531.83
5370,216.341006832649,246.58775202127603,0.535,41,9564.885
5371,216.33251727882853,246.80970401947314,0.56,44,9550.96
5372,216.33410710871283,247.248891046414,0.455,31,9549.415
5373,216.33917488257453,246.54501157540543,0.535,38,9554.03
5374,216.3384436459244,246.79727380092328,0.46,39,9534.945
5375,216.32814612241074,246.29201916547922,0.53,37,9552.195
5376,216.34469663738895,247.11022314658533,0.535,44,9537.195
5377,216.33781981442763,246.20124765542838,0.565,40,9550.01
5378,216.334322152169,246.627813403423,0.52,41,9542.135
5379,216.3332432632202,246.04977931426123,0.525,39,9525.115
5380,216.32965274439263,247.47382247447968,0.44,32,9557.875
5381,216.35680008254351,246.61529656556937,0.5,35,9559.61
5382,216.3209699931041,247.2400198532985,0.48,28,9551.805
5383,216.33528024847598,246.79534026292654,0.495,40,9523.77
5384,216.32335297768117,247.46691782657916,0.505,40,9552.54
5385,216.33968554326555,246.78515698359564,0.485,34,9536.535
5386,216.33223115618392,247.68333938488593,0.465,29,9522.05
5387,216.32981410213333,247.14145341286292,0.51,40,9568.02
5388,216.33730213890314,247.65275150995987,0.515,43,9556.445
5389,216.35632619115023,246.009352684021,0.525,39,9533.24
5390,216.34743516471687,246.78467086645273,0.545,45,9524.705
5391,216.33061405827843,247.19294190865295,0.47,36,9538.265
5392,216.33634267422397,247.2663852434892,0.45,40,9523.85
5393,216.32928498193561,246.43953812122345,0.525,44,9538.22
5394,216.32637328415487,246.79746950589694,0.475,41,9553.33
5395,216.32733098829397,247.47897051847897,0.515,34,9532.155
5396,216.31705547763596,246.29791531196008,0.445,35,9557.455
5397,216.32171929360453,246.65659447816702,0.51,32,9537.76
5398,216.3332480471448,247.69804287873782,0.48,39,9550.76
5399,216.32322068949185,247.0906348320154,0.445,24,9533.75
5400,216.30648728707746,247.20658673689917,0.51,39,9529.12
5401,216.34032238403702,246.82595933400668,0.51,40,9551.88
5402,216.3163999029275,246.84630266519693,0.46,32,9556.285
5403,216.3336028035249,247.35910927332364,0.475,37,9534.775
5404,216.32839565250936,246.98431039773502,0.505,40,9518.02
5405,216.31937681482142,245.7633966757701,0.525,33,9536.98
5406,216.321417234235,247.11192390551935,0.46,35,9534.795
5407,216.32457815483383,246.13702575977032,0.535,35,9533.58
5408,216.3122088158027,247.00572248605582,0.455,36,9523.335
5409,216.33272733573523,246.46985753682944,0.43,25,9530.845
5410,216.30342737194096,246.58098791195795,0.505,40,9519.29
5411,216.32497517754803,246.74122755344098,0.53,34,9507.36
5412,216.32842836029698,247.3520008600675,0.555,41,9543.115
5413,216.30253743667498,247.02408587015591,0.445,37,9523.175
5414,216.33040274172507,246.3564545558049,0.55,37,9511.225
5415,216.30349624958222,246.83938305194562,0.455,27,9565.95
5416,216.32270065107608,246.95129524744473,0.49,35,9577.495
5417,216.3169029955638,247.2310544710893,0.455,38,9523.18
5418,216.32010550456081,246.70302043511316,0.535,40,9556.145
5419,216.32028995369143,247.39998405713303,0.485,34,9542.8
5420,216.3096525799554,247.6002130691822,0.48,29,9551.495
5421,216.3210169744644,246.73241357619946,0.49,35,9552.155
5422,216.30489849822584,246.42989802360535,0.53,36,9555.15
5423,216.30464981293065,246.94936326833871,0.505,35,9536.255
5424,216.2985716693159,246.68918301508978,0.455,32,9574.275
5425,216.31915161744467,247.2769730274494,0.505,42,9521.885
5426,216.3121500243466,246.72617356593793,0.45,38,9542.225
5427,216.34105080661388,246.0681753525367,0.46,34,9534.805
5428,216.3071040098414,246.31138315567603,0.575,41,9570.725
5429,216.29523582295698,247.59615319050275,0.485,37,9526.11
5430,216.30024635106793,247.07516811444208,0.5,33,9543.23
5431,216.302781486017,245.9267478264295,0.48,31,9555.43
5432,216.29399404480696,246.6721795613949,0.485,33,9570.775
5433,216.32321308335415,246.8766007423401,0.49,35,9539.685
5434,216.33593101018886,246.7682472559122,0.45,27,9548.32
5435,216.3105864377306,247.50255319705377,0.53,41,9549.45
5436,216.3155018963877,247.11534458857315,0.54,44,9542.44
5437,216.28142705114126,246.95824827597693,0.45,34,9529.16
5438,216.31331657022443,246.4792179602843,0.505,45,9533.44
5439,216.32263020214702,246.10030240278977,0.46,31,9538.86
5440,216.2920603985431,246.55646309485803,0.485,41,9557.23
5441,216.29304223277913,246.60860071732446,0.525,34,9553.71
5442,216.319113394306,247.13102833124307,0.505,39,9541.71
5443,216.3016692017513,246.77364262250754,0.49,32,9538.65
5444,216.28740181099477,246.6808709181272,0.5,39,9545.685
5445,216.30057474760508,246.10527832691486,0.505,42,9514.865
5446,216.29924240251844,247.040572478221,0.47,35,9548.25
5447,216.29244934998349,246.87362450819748,0.5,34,9570.335
5448,216.2962417858364,247.3223862189513,0.49,37,9547.595
5449,216.3092509140203,246.9707351372792,0.505,39,9529.97
5450,216.28983797196335,246.4181347351808,0.52,41,9552.21
5451,216.31228093253532,246.62617607300098,0.56,43,9555.955
5452,216.29702934407004,246.5096904864678,0.505,40,9523.24
5453,216.2821873585056,246.98853114018073,0.49,34,9532.935
5454,216.29630001215216,246.62023757054254,0.455,34,9544.91
5455,216.27502545596732,247.78186123187726,0.545,43,9534.135
5456,216.28942274731156,246.88541747973517,0.45,33,9535.1
5457,216.26769253393985,246.73290105049426,0.535,44,9538.06
5458,216.296158115705,247.05848385737494,0.525,38,9538.325
5459,216.2916064266024,247.76809860192813,0.51,40,9508.92
5460,216.24879165670345,246.51647525567276,0.435,30,9531.885
5461,216.29555795440186,246.84146287349554,0.5,38,9517.425
5462,216.2855650732165,246.7530715098748,0.44,34,9544.415
5463,216.28685348532835,247.3478652697343,0.505,37,9569.645
5464,216.27733920155057,247.51609727052542,0.455,36,9546.18
5465,216.2916949132179,247.07846708939627,0.5,37,9500.4
5466,216.25625202165583,246.39603281938113,0.485,38,9539.275
5467,216.27883660075614,247.65406192266025,0.455,40,9528.735
5468,216.263996095778,247.04158035608438,0.495,35,9524.745
5469,216.27331065564707,246.7209070462447,0.49,37,9526.75
5470,216.27304458385595,246.85728457340826,0.49,32,9532.24
5471,216.29072777233986,246.79991595561688,0.505,38,9544.685
5472,216.28807387361437,246.66094315969028,0.48,36,9547.865
5473,216.28754569589864,246.28871340935046,0.48,34,9532.835
5474,216.27913757984712,247.87483207996075,0.535,43,9546.155
5475,216.28008258577128,247.46851941255423,0.49,36,9556.355
5476,216.29779158203982,246.35649872743167,0.565,46,9535.88
5477,216.2593924678366,247.32116780831262,0.505,39,9540.975
5478,216.28536559146926,246.24871516227722,0.56,44,9541.99
5479,216.25860823038383,247.05678181464856,0.545,42,9536.71
5480,216.2719649268512,247.41395265322464,0.475,31,9545.825
5481,216.28575199658033,246.30684387683868,0.5,39,9555.84
5482,216.26747734541937,247.05115648416373,0.475,34,9545.955
5483,216.2788981562834,247.13531866440405,0.485,34,9521.15
5484,216.2872986903261,246.15017630962225,0.455,38,9547.27
5485,216.26952855860637,247.43275330616876,0.55,45,9532.465
5486,216.27455575952004,246.17437668947073,0.505,36,9555.59
5487,216.2624811539652,247.64139427588538,0.51,42,9539.18
5488,216.26919409000843,247.12724533447852,0.53,41,9534.125
5489,216.26829688233985,246.9526176727735,0.49,42,9541.945
5490,216.2540207586534,246.29387446550223,0.475,32,9539.365
5491,216.26480591833146,247.3914041335766,0.545,42,9529.905
5492,216.2644808591457,247.08860118572528,0.53,44,9547.375
5493,216.27322852482538,247.59454132960394,0.435,27,9516.83
5494,216.25679359151138,247.19803971510666,0.55,41,9566.59
5495,216.2436782928197,246.61818336523496,0.505,38,9532.215
5496,216.25042112984502,246.54377688811377,0.47,36,9558.295
5497,216.25569090503797,246.90741730653323,0.5,30,9554.65
5498,216.2376945099077,247.41800156464944,0.48,34,9539.76
5499,216.2464718794681,247.11410906681647,0.525,42,9547.205
5500,216.24662528483537,247.06250095138182,0.525,35,9548.095
5501,216.24233524931256,246.15719468776996,0.505,34,9532.85
5502,216.27119348064062,247.2720820720379,0.53,41,9525.32
5503,216.25456226513418,246.20921637461737,0.485,38,9557.335
5504,216.23656205036457,247.1383428665308,0.475,33,9533.805
5505,216.2488712034035,246.865097458546,0.52,36,9578.115
5506,216.2463438129701,247.73646351007315,0.51,35,9555.86
5507,216.25983584194245,245.93280351620453,0.495,40,9536.46
5508,216.24037211981693,246.63544899225235,0.48,31,9513.205
5509,216.26980462675323,246.652676820755,0.52,35,9545.905
5510,216.24796061667703,245.94631330325052,0.51,39,9498.475
5511,216.2516411553249,246.63204827216956,0.5,35,9571.975
5512,216.2314591805322,246.41243806252112,0.485,35,9551.58
5513,216.24727317055374,246.3540610074997,0.56,43,9567.11
5514,216.2478007935947,247.1168327331543,0.505,38,9544.3
5515,216.24046455398417,247.4329572549233,0.46,35,9554.98
5516,216.22940895575937,247.049868785418,0.47,28,9530.72
5517,216.24747546840925,247.3440942489184,0.475,34,9541.145
5518,216.25499174446253,246.49650780971234,0.55,47,9540.84
5519,216.23496903139105,246.69474521050086,0.5,33,9520.005
5520,216.24007928060732,247.41184933368976,0.505,40,9544.51
5521,216.26495748612052,246.61921653380762,0.51,44,9539.18
5522,216.2620844864987,246.58452589236774,0.555,42,9526.63
5523,216.23020628243208,247.8437583721601,0.485,32,9539.845
5524,216.23410397654462,247.24779305091272,0.5,39,9530.525
5525,216.25735496104699,247.15888342490564,0.49,29,9562.61
5526,216.23871206136178,246.96594271293054,0.505,42,9532.65
5527,216.24777303485496,247.44843020805945,0.485,37,9553.15
5528,216.23289801503552,246.57334652313818,0.48,36,9551.89
5529,216.25180930492445,246.4826120504966,0.49,38,9545.2
5530,216.22138733348547,246.70962506074173,0.495,31,9542.665
5531,216.20648925192853,247.21250131497015,0.49,37,9538.055
5532,216.23446730916191,246.97125915380624,0.495,38,9547.95
5533,216.22764375997997,246.4994405232943,0.495,34,9541.31
5534,216.2355808571442,247.0315235394698,0.505,34,9577.85
5535,216.23360866098355,247.19145458478195,0.575,48,9530.045
5536,216.2090471788362,246.7570139994988,0.455,31,9532.575
5537,216.21797184943426,246.77408387110785,0.5,36,9513.0
5538,216.19959729576487,247.85863203727283,0.505,38,9533.655
5539,216.22787302787884,247.03932363253372,0.52,41,9545.295
5540,216.2394320960816,246.77428993811975,0.535,45,9541.265
5541,216.23540571945648,247.4047482747298,0.57,38,9558.15
5542,216.22636856296552,246.87375580806,0.42,31,9527.27
5543,216.2196364231979,246.81916498220883,0.535,41,9532.45
5544,216.21687690456943,246.9436878516124,0.53,37,9574.285
5545,216.22830179758395,246.99573879058545,0.48,31,9539.51
5546,216.21867264321875,247.93763800767752,0.51,39,9529.19
5547,216.21895981271027,247.69906910566183,0.49,34,9530.965
5548,216.2251111690345,247.92735273104446,0.5,36,9535.795
5549,216.22403798207262,247.4649849671584,0.43,27,9561.75
5550,216.23119800051907,247.1566615654872,0.51,36,9555.76
5551,216.2184566316981,246.3477319937486,0.5,33,9568.695
5552,216.2158647469496,247.5153065598928,0.445,34,9547.985
5553,216.22869100339565,247.05988498834463,0.49,34,9543.84
5554,216.2077544726462,247.21110673134143,0.515,35,9578.19
